customer_id,ingresos,margen_total,frecuencia,primera_compra,ultima_compra,anios_relacion,margen_ratio,cltv
3231,49.99,20.000000000000004,1,2024-11-05,2024-11-05,1.0,0.4000800160032007,20.000000000000004
3232,249.99,100.0,1,2023-08-04,2023-08-04,1.0,0.40001600064002557,100.0
3233,24.99,9.999999999999998,1,2025-10-23,2025-10-23,1.0,0.4001600640256102,9.999999999999998
3234,159.99,64.00000000000001,1,2024-11-06,2024-11-06,1.0,0.40002500156259774,64.00000000000001
3235,99.99,39.99999999999999,1,2022-04-26,2022-04-26,1.0,0.40004000400039996,39.99999999999999
3236,59.99,24.0,1,2022-06-03,2022-06-03,1.0,0.4000666777796299,24.0
3237,34.99,14.000000000000004,1,2023-08-04,2023-08-04,1.0,0.40011431837667916,14.000000000000005
3238,51.98,20.799999999999997,1,2024-11-26,2024-11-26,1.0,0.4001539053482108,20.799999999999997
3239,79.99,31.999999999999993,1,2021-03-14,2021-03-14,1.0,0.4000500062507813,31.999999999999993
3240,179.98,71.99999999999999,1,2024-12-26,2024-12-26,1.0,0.4000444493832648,71.99999999999999
3241,159.98,63.999999999999986,1,2024-11-30,2024-11-30,1.0,0.4000500062507813,63.999999999999986
3242,349.99,140.0,1,2024-12-14,2024-12-14,1.0,0.4000114288979685,140.0
3243,79.99,31.999999999999993,1,2023-07-31,2023-07-31,1.0,0.4000500062507813,31.999999999999993
3244,239.98,96.0,1,2023-07-05,2023-07-05,1.0,0.4000333361113426,96.0
3245,99.8,39.919999999999995,1,2021-01-17,2021-01-17,1.0,0.39999999999999997,39.919999999999995
3246,159.98,63.999999999999986,1,2021-01-17,2021-01-17,1.0,0.4000500062507813,63.999999999999986
3247,24.9,9.959999999999999,1,2021-03-02,2021-03-02,1.0,0.39999999999999997,9.959999999999999
3248,29.99,12.0,1,2025-10-14,2025-10-14,1.0,0.40013337779259756,12.0
3249,25.99,10.399999999999999,1,2021-01-29,2021-01-29,1.0,0.4001539053482108,10.399999999999999
3250,399.98,160.00000000000003,1,2024-12-21,2024-12-21,1.0,0.40002000100005003,160.00000000000003
3251,179.99,72.00000000000001,1,2024-12-08,2024-12-08,1.0,0.4000222234568588,72.00000000000001
3252,129.9,51.96000000000001,1,2025-10-24,2025-10-24,1.0,0.4,51.96000000000001
3253,399.8,159.92000000000002,1,2024-11-17,2024-11-17,1.0,0.4,159.92000000000002
3254,89.99,35.99999999999999,1,2025-10-27,2025-10-27,1.0,0.4000444493832648,35.99999999999999
3255,129.99,52.000000000000014,1,2025-09-07,2025-09-07,1.0,0.4000307715978153,52.000000000000014
3256,79.99,31.999999999999993,1,2022-05-24,2022-05-24,1.0,0.4000500062507813,31.999999999999993
3257,79.99,31.999999999999993,1,2025-10-08,2025-10-08,1.0,0.4000500062507813,31.999999999999993
3258,179.98,71.99999999999999,1,2023-07-18,2023-07-18,1.0,0.4000444493832648,71.99999999999999
3259,39.99,16.000000000000004,1,2021-01-13,2021-01-13,1.0,0.40010002500625164,16.000000000000004
3260,299.99,120.0,1,2025-10-14,2025-10-14,1.0,0.4000133337777926,120.0
3261,129.9,51.96000000000001,1,2025-10-29,2025-10-29,1.0,0.4,51.96000000000001
3262,179.8,71.92000000000002,1,2025-09-14,2025-09-14,1.0,0.4000000000000001,71.92000000000002
3263,129.99,52.000000000000014,1,2021-01-30,2021-01-30,1.0,0.4000307715978153,52.000000000000014
3264,49.9,19.959999999999997,1,2025-10-26,2025-10-26,1.0,0.39999999999999997,19.959999999999997
3265,19.99,7.999999999999998,1,2024-12-13,2024-12-13,1.0,0.40020010005002493,7.999999999999997
3266,239.98,96.0,1,2021-01-19,2021-01-19,1.0,0.4000333361113426,96.0
3267,129.99,52.000000000000014,1,2023-08-05,2023-08-05,1.0,0.4000307715978153,52.000000000000014
3268,99.99,39.99999999999999,1,2023-07-29,2023-07-29,1.0,0.40004000400039996,39.99999999999999
3269,79.99,31.999999999999993,1,2022-05-02,2022-05-02,1.0,0.4000500062507813,31.999999999999993
3270,89.97,36.0,1,2025-09-03,2025-09-03,1.0,0.40013337779259756,36.0
3271,259.98,104.00000000000003,1,2022-06-28,2022-06-28,1.0,0.4000307715978153,104.00000000000003
3272,179.98,71.99999999999999,1,2024-11-04,2024-11-04,1.0,0.4000444493832648,71.99999999999999
3273,299.99,120.0,1,2025-10-13,2025-10-13,1.0,0.4000133337777926,120.0
3274,159.99,64.00000000000001,1,2023-08-19,2023-08-19,1.0,0.40002500156259774,64.00000000000001
3275,59.99,24.0,1,2024-11-08,2024-11-08,1.0,0.4000666777796299,24.0
3276,39.99,16.000000000000004,1,2022-05-23,2022-05-23,1.0,0.40010002500625164,16.000000000000004
3277,59.99,24.0,1,2024-11-14,2024-11-14,1.0,0.4000666777796299,24.0
3278,29.99,12.0,1,2024-12-20,2024-12-20,1.0,0.40013337779259756,12.0
3279,129.99,52.000000000000014,1,2023-08-06,2023-08-06,1.0,0.4000307715978153,52.000000000000014
3280,399.8,159.92000000000002,1,2022-05-07,2022-05-07,1.0,0.4,159.92000000000002
3281,119.99,48.0,1,2024-12-05,2024-12-05,1.0,0.4000333361113426,48.0
3282,239.98,96.0,1,2023-08-28,2023-08-28,1.0,0.4000333361113426,96.0
3283,199.9,79.96000000000001,1,2021-02-11,2021-02-11,1.0,0.4,79.96000000000001
3284,119.98,48.0,1,2025-09-26,2025-09-26,1.0,0.4000666777796299,48.0
3285,199.99,80.00000000000001,1,2021-01-08,2021-01-08,1.0,0.40002000100005003,80.00000000000001
3286,399.99,160.0,1,2023-07-14,2023-07-14,1.0,0.4000100002500062,160.0
3287,24.99,9.999999999999998,1,2023-07-26,2023-07-26,1.0,0.4001600640256102,9.999999999999998
3288,24.99,9.999999999999998,1,2025-10-12,2025-10-12,1.0,0.4001600640256102,9.999999999999998
3289,99.98,40.00000000000001,1,2022-06-04,2022-06-04,1.0,0.4000800160032007,40.00000000000001
3290,129.99,52.000000000000014,1,2024-12-09,2024-12-09,1.0,0.4000307715978153,52.000000000000014
3291,119.98,48.0,1,2022-06-26,2022-06-26,1.0,0.4000666777796299,48.0
3292,79.98,32.00000000000001,1,2024-11-08,2024-11-08,1.0,0.40010002500625164,32.00000000000001
3293,159.99,64.00000000000001,1,2022-04-01,2022-04-01,1.0,0.40002500156259774,64.00000000000001
3294,699.98,280.0,1,2022-04-19,2022-04-19,1.0,0.4000114288979685,280.0
3295,25.99,10.399999999999999,1,2025-10-01,2025-10-01,1.0,0.4001539053482108,10.399999999999999
3296,39.99,16.000000000000004,1,2023-08-02,2023-08-02,1.0,0.40010002500625164,16.000000000000004
3297,199.98,79.99999999999999,1,2023-08-27,2023-08-27,1.0,0.40004000400039996,79.99999999999999
3298,159.99,64.00000000000001,1,2025-09-14,2025-09-14,1.0,0.40002500156259774,64.00000000000001
3299,29.99,12.0,1,2023-07-20,2023-07-20,1.0,0.40013337779259756,12.0
3300,39.9,15.959999999999997,1,2021-03-05,2021-03-05,1.0,0.39999999999999997,15.959999999999997
3301,159.99,64.00000000000001,1,2023-08-02,2023-08-02,1.0,0.40002500156259774,64.00000000000001
3302,179.99,72.00000000000001,1,2022-04-23,2022-04-23,1.0,0.4000222234568588,72.00000000000001
3303,259.98,104.00000000000003,1,2025-09-11,2025-09-11,1.0,0.4000307715978153,104.00000000000003
3304,79.99,31.999999999999993,1,2025-09-27,2025-09-27,1.0,0.4000500062507813,31.999999999999993
3305,199.9,79.96000000000001,1,2022-05-28,2022-05-28,1.0,0.4,79.96000000000001
3306,119.99,48.0,1,2024-12-14,2024-12-14,1.0,0.4000333361113426,48.0
3307,179.99,72.00000000000001,1,2022-06-27,2022-06-27,1.0,0.4000222234568588,72.00000000000001
3308,149.99,60.000000000000014,1,2022-05-11,2022-05-11,1.0,0.400026668444563,60.000000000000014
3309,159.99,64.00000000000001,1,2021-01-30,2021-01-30,1.0,0.40002500156259774,64.00000000000001
3310,34.99,14.000000000000004,1,2022-05-20,2022-05-20,1.0,0.40011431837667916,14.000000000000005
3311,299.99,120.0,1,2023-08-16,2023-08-16,1.0,0.4000133337777926,120.0
3312,29.99,12.0,1,2025-09-18,2025-09-18,1.0,0.40013337779259756,12.0
3313,59.99,24.0,1,2024-12-06,2024-12-06,1.0,0.4000666777796299,24.0
3314,129.99,52.000000000000014,1,2024-11-12,2024-11-12,1.0,0.4000307715978153,52.000000000000014
3315,34.99,14.000000000000004,1,2024-12-16,2024-12-16,1.0,0.40011431837667916,14.000000000000005
3316,39.9,15.959999999999997,1,2022-06-01,2022-06-01,1.0,0.39999999999999997,15.959999999999997
3317,59.99,24.0,1,2024-12-02,2024-12-02,1.0,0.4000666777796299,24.0
3318,599.98,240.0,1,2024-11-02,2024-11-02,1.0,0.4000133337777926,240.0
3319,159.99,64.00000000000001,1,2025-10-21,2025-10-21,1.0,0.40002500156259774,64.00000000000001
3320,119.98,48.0,1,2022-05-07,2022-05-07,1.0,0.4000666777796299,48.0
3321,99.98,40.00000000000001,1,2024-11-19,2024-11-19,1.0,0.4000800160032007,40.00000000000001
3322,799.98,320.0,1,2023-07-24,2023-07-24,1.0,0.4000100002500062,320.0
3323,99.9,39.96000000000001,1,2023-07-19,2023-07-19,1.0,0.4000000000000001,39.96000000000001
3324,159.99,64.00000000000001,1,2024-11-26,2024-11-26,1.0,0.40002500156259774,64.00000000000001
3325,39.9,15.959999999999997,1,2022-05-19,2022-05-19,1.0,0.39999999999999997,15.959999999999997
3326,89.99,35.99999999999999,1,2025-10-23,2025-10-23,1.0,0.4000444493832648,35.99999999999999
3327,79.99,31.999999999999993,1,2023-08-20,2023-08-20,1.0,0.4000500062507813,31.999999999999993
3328,19.99,7.999999999999998,1,2024-11-12,2024-11-12,1.0,0.40020010005002493,7.999999999999997
3329,39.9,15.959999999999997,1,2025-10-18,2025-10-18,1.0,0.39999999999999997,15.959999999999997
3330,179.8,71.92000000000002,1,2025-09-12,2025-09-12,1.0,0.4000000000000001,71.92000000000002
3331,159.99,64.00000000000001,1,2025-09-15,2025-09-15,1.0,0.40002500156259774,64.00000000000001
3332,199.99,80.00000000000001,1,2024-11-15,2024-11-15,1.0,0.40002000100005003,80.00000000000001
3333,599.98,240.0,1,2024-11-18,2024-11-18,1.0,0.4000133337777926,240.0
3334,119.98,48.0,1,2021-02-22,2021-02-22,1.0,0.4000666777796299,48.0
3335,199.9,79.96000000000001,1,2024-12-21,2024-12-21,1.0,0.4,79.96000000000001
3336,51.98,20.799999999999997,1,2021-03-20,2021-03-20,1.0,0.4001539053482108,20.799999999999997
3337,129.9,51.96000000000001,1,2025-09-17,2025-09-17,1.0,0.4,51.96000000000001
3338,499.98,200.0,1,2024-11-21,2024-11-21,1.0,0.40001600064002557,200.0
3339,299.8,119.92000000000002,1,2023-07-27,2023-07-27,1.0,0.4,119.92000000000002
3340,159.99,64.00000000000001,1,2025-10-10,2025-10-10,1.0,0.40002500156259774,64.00000000000001
3341,49.99,20.000000000000004,1,2021-03-05,2021-03-05,1.0,0.4000800160032007,20.000000000000004
3342,129.9,51.96000000000001,1,2021-02-26,2021-02-26,1.0,0.4,51.96000000000001
3343,259.98,104.00000000000003,1,2022-05-03,2022-05-03,1.0,0.4000307715978153,104.00000000000003
3344,89.9,35.96000000000001,1,2023-07-27,2023-07-27,1.0,0.4000000000000001,35.96000000000001
3345,299.99,120.0,1,2023-08-28,2023-08-28,1.0,0.4000133337777926,120.0
3346,49.8,19.919999999999998,1,2021-02-12,2021-02-12,1.0,0.39999999999999997,19.919999999999998
3347,99.98,40.00000000000001,1,2022-04-15,2022-04-15,1.0,0.4000800160032007,40.00000000000001
3348,299.98,120.00000000000003,1,2025-10-24,2025-10-24,1.0,0.400026668444563,120.00000000000003
3349,159.99,64.00000000000001,1,2024-12-18,2024-12-18,1.0,0.40002500156259774,64.00000000000001
3350,159.99,64.00000000000001,1,2021-02-14,2021-02-14,1.0,0.40002500156259774,64.00000000000001
3351,59.99,24.0,1,2023-08-08,2023-08-08,1.0,0.4000666777796299,24.0
3352,699.98,280.0,1,2025-10-23,2025-10-23,1.0,0.4000114288979685,280.0
3353,34.99,14.000000000000004,1,2022-04-17,2022-04-17,1.0,0.40011431837667916,14.000000000000005
3354,99.9,39.96000000000001,1,2025-10-04,2025-10-04,1.0,0.4000000000000001,39.96000000000001
3355,119.99,48.0,1,2023-08-06,2023-08-06,1.0,0.4000333361113426,48.0
3356,349.99,140.0,1,2023-08-22,2023-08-22,1.0,0.4000114288979685,140.0
3357,149.99,60.000000000000014,1,2025-09-23,2025-09-23,1.0,0.400026668444563,60.000000000000014
3358,24.99,9.999999999999998,1,2024-12-20,2024-12-20,1.0,0.4001600640256102,9.999999999999998
3359,19.99,7.999999999999998,1,2025-09-04,2025-09-04,1.0,0.40020010005002493,7.999999999999997
3360,99.99,39.99999999999999,1,2021-03-18,2021-03-18,1.0,0.40004000400039996,39.99999999999999
3361,599.98,240.0,1,2023-08-29,2023-08-29,1.0,0.4000133337777926,240.0
3362,119.99,48.0,1,2022-04-19,2022-04-19,1.0,0.4000333361113426,48.0
3363,59.99,24.0,1,2022-05-20,2022-05-20,1.0,0.4000666777796299,24.0
3364,159.98,63.999999999999986,1,2023-07-07,2023-07-07,1.0,0.4000500062507813,63.999999999999986
3365,29.99,12.0,1,2023-08-15,2023-08-15,1.0,0.40013337779259756,12.0
3366,149.99,60.000000000000014,1,2021-03-01,2021-03-01,1.0,0.400026668444563,60.000000000000014
3367,79.99,31.999999999999993,1,2025-09-26,2025-09-26,1.0,0.4000500062507813,31.999999999999993
3368,599.98,240.0,1,2024-11-06,2024-11-06,1.0,0.4000133337777926,240.0
3369,129.9,51.96000000000001,1,2021-01-16,2021-01-16,1.0,0.4,51.96000000000001
3370,49.99,20.000000000000004,1,2025-09-24,2025-09-24,1.0,0.4000800160032007,20.000000000000004
3371,159.98,63.999999999999986,1,2022-05-14,2022-05-14,1.0,0.4000500062507813,63.999999999999986
3372,59.99,24.0,1,2025-10-04,2025-10-04,1.0,0.4000666777796299,24.0
3373,319.98,128.00000000000003,1,2021-02-18,2021-02-18,1.0,0.40002500156259774,128.00000000000003
3374,59.99,24.0,1,2022-05-08,2022-05-08,1.0,0.4000666777796299,24.0
3375,79.98,32.00000000000001,1,2025-09-23,2025-09-23,1.0,0.40010002500625164,32.00000000000001
3376,179.98,71.99999999999999,1,2025-09-10,2025-09-10,1.0,0.4000444493832648,71.99999999999999
3377,79.99,31.999999999999993,1,2023-08-22,2023-08-22,1.0,0.4000500062507813,31.999999999999993
3378,89.99,35.99999999999999,1,2023-08-01,2023-08-01,1.0,0.4000444493832648,35.99999999999999
3379,399.8,159.92000000000002,1,2025-10-23,2025-10-23,1.0,0.4,159.92000000000002
3380,149.99,60.000000000000014,1,2023-08-08,2023-08-08,1.0,0.400026668444563,60.000000000000014
3381,599.98,240.0,1,2023-07-07,2023-07-07,1.0,0.4000133337777926,240.0
3382,24.9,9.959999999999999,1,2022-06-29,2022-06-29,1.0,0.39999999999999997,9.959999999999999
3383,79.99,31.999999999999993,1,2025-10-02,2025-10-02,1.0,0.4000500062507813,31.999999999999993
3384,139.99,56.000000000000014,1,2021-01-11,2021-01-11,1.0,0.40002857346953363,56.000000000000014
3385,119.9,47.96000000000001,1,2021-02-02,2021-02-02,1.0,0.4,47.96000000000001
3386,149.9,59.96000000000001,1,2022-04-09,2022-04-09,1.0,0.4,59.96000000000001
3387,149.9,59.96000000000001,1,2024-11-11,2024-11-11,1.0,0.4,59.96000000000001
3388,129.9,51.96000000000001,1,2024-12-22,2024-12-22,1.0,0.4,51.96000000000001
3389,199.99,80.00000000000001,1,2022-04-17,2022-04-17,1.0,0.40002000100005003,80.00000000000001
3390,39.9,15.959999999999997,1,2024-12-07,2024-12-07,1.0,0.39999999999999997,15.959999999999997
3391,99.98,40.00000000000001,1,2021-03-08,2021-03-08,1.0,0.4000800160032007,40.00000000000001
3392,129.9,51.96000000000001,1,2022-05-16,2022-05-16,1.0,0.4,51.96000000000001
3393,29.99,12.0,1,2022-04-05,2022-04-05,1.0,0.40013337779259756,12.0
3394,279.98,112.00000000000003,1,2024-12-27,2024-12-27,1.0,0.40002857346953363,112.00000000000003
3395,99.9,39.96000000000001,1,2022-05-03,2022-05-03,1.0,0.4000000000000001,39.96000000000001
3396,99.99,39.99999999999999,1,2025-09-13,2025-09-13,1.0,0.40004000400039996,39.99999999999999
3397,49.99,20.000000000000004,1,2024-12-29,2024-12-29,1.0,0.4000800160032007,20.000000000000004
3398,79.99,31.999999999999993,1,2023-08-22,2023-08-22,1.0,0.4000500062507813,31.999999999999993
3399,129.99,52.000000000000014,1,2022-05-03,2022-05-03,1.0,0.4000307715978153,52.000000000000014
3400,79.8,31.919999999999995,1,2021-03-14,2021-03-14,1.0,0.39999999999999997,31.919999999999995
3401,29.99,12.0,1,2025-10-30,2025-10-30,1.0,0.40013337779259756,12.0
3402,49.98,19.999999999999996,1,2022-05-21,2022-05-21,1.0,0.4001600640256102,19.999999999999996
3403,59.99,24.0,1,2023-07-17,2023-07-17,1.0,0.4000666777796299,24.0
3404,299.8,119.92000000000002,1,2022-04-21,2022-04-21,1.0,0.4,119.92000000000002
3405,119.99,48.0,1,2025-10-24,2025-10-24,1.0,0.4000333361113426,48.0
3406,399.99,160.0,1,2025-09-20,2025-09-20,1.0,0.4000100002500062,160.0
3407,319.98,128.00000000000003,1,2023-08-24,2023-08-24,1.0,0.40002500156259774,128.00000000000003
3408,34.99,14.000000000000004,1,2024-11-12,2024-11-12,1.0,0.40011431837667916,14.000000000000005
3409,159.98,63.999999999999986,1,2023-08-25,2023-08-25,1.0,0.4000500062507813,63.999999999999986
3410,129.99,52.000000000000014,1,2022-06-04,2022-06-04,1.0,0.4000307715978153,52.000000000000014
3411,699.98,280.0,1,2024-12-17,2024-12-17,1.0,0.4000114288979685,280.0
3412,359.98,144.00000000000003,1,2021-02-01,2021-02-01,1.0,0.4000222234568588,144.00000000000003
3413,119.98,48.0,1,2022-06-16,2022-06-16,1.0,0.4000666777796299,48.0
3414,49.99,20.000000000000004,1,2021-01-04,2021-01-04,1.0,0.4000800160032007,20.000000000000004
3415,259.8,103.92000000000002,1,2023-08-01,2023-08-01,1.0,0.4,103.92000000000002
3416,199.8,79.92000000000002,1,2022-04-14,2022-04-14,1.0,0.4000000000000001,79.92000000000002
3417,129.9,51.96000000000001,1,2022-05-27,2022-05-27,1.0,0.4,51.96000000000001
3418,39.9,15.959999999999997,1,2025-10-24,2025-10-24,1.0,0.39999999999999997,15.959999999999997
3419,49.99,20.000000000000004,1,2024-11-11,2024-11-11,1.0,0.4000800160032007,20.000000000000004
3420,319.98,128.00000000000003,1,2021-01-10,2021-01-10,1.0,0.40002500156259774,128.00000000000003
3421,129.9,51.96000000000001,1,2022-06-23,2022-06-23,1.0,0.4,51.96000000000001
3422,129.99,52.000000000000014,1,2022-05-08,2022-05-08,1.0,0.4000307715978153,52.000000000000014
3423,179.98,71.99999999999999,1,2025-09-29,2025-09-29,1.0,0.4000444493832648,71.99999999999999
3424,99.9,39.96000000000001,1,2022-04-05,2022-04-05,1.0,0.4000000000000001,39.96000000000001
3425,49.8,19.919999999999998,1,2023-08-10,2023-08-10,1.0,0.39999999999999997,19.919999999999998
3426,199.9,79.96000000000001,1,2022-04-06,2022-04-06,1.0,0.4,79.96000000000001
3427,99.9,39.96000000000001,1,2025-10-11,2025-10-11,1.0,0.4000000000000001,39.96000000000001
3428,159.98,63.999999999999986,1,2024-11-27,2024-11-27,1.0,0.4000500062507813,63.999999999999986
3429,59.99,24.0,1,2022-04-15,2022-04-15,1.0,0.4000666777796299,24.0
3430,89.99,35.99999999999999,1,2025-09-15,2025-09-15,1.0,0.4000444493832648,35.99999999999999
3431,49.99,20.000000000000004,1,2024-11-09,2024-11-09,1.0,0.4000800160032007,20.000000000000004
3432,39.99,16.000000000000004,1,2025-09-24,2025-09-24,1.0,0.40010002500625164,16.000000000000004
3433,299.99,120.0,1,2023-08-06,2023-08-06,1.0,0.4000133337777926,120.0
3434,349.99,140.0,1,2021-03-07,2021-03-07,1.0,0.4000114288979685,140.0
3435,139.99,56.000000000000014,1,2024-12-22,2024-12-22,1.0,0.40002857346953363,56.000000000000014
3436,249.99,100.0,1,2023-08-11,2023-08-11,1.0,0.40001600064002557,100.0
3437,99.9,39.96000000000001,1,2022-05-10,2022-05-10,1.0,0.4000000000000001,39.96000000000001
3438,49.9,19.959999999999997,1,2022-04-02,2022-04-02,1.0,0.39999999999999997,19.959999999999997
3439,19.99,7.999999999999998,1,2023-08-01,2023-08-01,1.0,0.40020010005002493,7.999999999999997
3440,59.99,24.0,1,2023-08-14,2023-08-14,1.0,0.4000666777796299,24.0
3441,399.99,160.0,1,2025-09-09,2025-09-09,1.0,0.4000100002500062,160.0
3442,49.99,20.000000000000004,1,2021-01-05,2021-01-05,1.0,0.4000800160032007,20.000000000000004
3443,119.99,48.0,1,2024-11-19,2024-11-19,1.0,0.4000333361113426,48.0
3444,199.9,79.96000000000001,1,2024-11-05,2024-11-05,1.0,0.4,79.96000000000001
3445,349.99,140.0,1,2022-05-22,2022-05-22,1.0,0.4000114288979685,140.0
3446,399.8,159.92000000000002,1,2021-02-10,2021-02-10,1.0,0.4,159.92000000000002
3447,389.97,156.00000000000006,1,2022-04-12,2022-04-12,1.0,0.40003077159781536,156.00000000000006
3448,59.98,24.0,1,2023-07-27,2023-07-27,1.0,0.40013337779259756,24.0
3449,799.98,320.0,1,2025-10-12,2025-10-12,1.0,0.4000100002500062,320.0
3450,54.9,21.96,1,2024-12-21,2024-12-21,1.0,0.4,21.96
3451,399.98,160.00000000000003,1,2024-12-12,2024-12-12,1.0,0.40002000100005003,160.00000000000003
3452,79.99,31.999999999999993,1,2024-11-10,2024-11-10,1.0,0.4000500062507813,31.999999999999993
3453,249.99,100.0,1,2023-07-18,2023-07-18,1.0,0.40001600064002557,100.0
3454,159.99,64.00000000000001,1,2025-09-20,2025-09-20,1.0,0.40002500156259774,64.00000000000001
3455,159.98,63.999999999999986,1,2021-03-22,2021-03-22,1.0,0.4000500062507813,63.999999999999986
3456,149.9,59.96000000000001,1,2022-06-10,2022-06-10,1.0,0.4,59.96000000000001
3457,89.99,35.99999999999999,1,2023-08-02,2023-08-02,1.0,0.4000444493832648,35.99999999999999
3458,59.99,24.0,1,2025-10-20,2025-10-20,1.0,0.4000666777796299,24.0
3459,599.98,240.0,1,2022-05-08,2022-05-08,1.0,0.4000133337777926,240.0
3460,149.99,60.000000000000014,1,2021-02-03,2021-02-03,1.0,0.400026668444563,60.000000000000014
3461,89.99,35.99999999999999,1,2022-06-05,2022-06-05,1.0,0.4000444493832648,35.99999999999999
3462,39.9,15.959999999999997,1,2022-05-18,2022-05-18,1.0,0.39999999999999997,15.959999999999997
3463,24.9,9.959999999999999,1,2021-03-17,2021-03-17,1.0,0.39999999999999997,9.959999999999999
3464,89.99,35.99999999999999,1,2024-11-17,2024-11-17,1.0,0.4000444493832648,35.99999999999999
3465,179.99,72.00000000000001,1,2023-08-30,2023-08-30,1.0,0.4000222234568588,72.00000000000001
3466,179.99,72.00000000000001,1,2022-05-06,2022-05-06,1.0,0.4000222234568588,72.00000000000001
3467,159.99,64.00000000000001,1,2022-04-20,2022-04-20,1.0,0.40002500156259774,64.00000000000001
3468,399.8,159.92000000000002,1,2023-08-29,2023-08-29,1.0,0.4,159.92000000000002
3469,79.99,31.999999999999993,1,2023-07-17,2023-07-17,1.0,0.4000500062507813,31.999999999999993
3470,399.98,160.00000000000003,1,2024-12-09,2024-12-09,1.0,0.40002000100005003,160.00000000000003
3471,199.8,79.92000000000002,1,2021-03-30,2021-03-30,1.0,0.4000000000000001,79.92000000000002
3472,399.99,160.0,1,2022-04-23,2022-04-23,1.0,0.4000100002500062,160.0
3473,79.99,31.999999999999993,1,2021-02-13,2021-02-13,1.0,0.4000500062507813,31.999999999999993
3474,49.99,20.000000000000004,1,2024-11-25,2024-11-25,1.0,0.4000800160032007,20.000000000000004
3475,299.99,120.0,1,2025-10-16,2025-10-16,1.0,0.4000133337777926,120.0
3476,59.99,24.0,1,2025-09-15,2025-09-15,1.0,0.4000666777796299,24.0
3477,249.99,100.0,1,2024-12-25,2024-12-25,1.0,0.40001600064002557,100.0
3478,119.98,48.0,1,2022-04-16,2022-04-16,1.0,0.4000666777796299,48.0
3479,249.99,100.0,1,2021-02-09,2021-02-09,1.0,0.40001600064002557,100.0
3480,139.99,56.000000000000014,1,2023-07-17,2023-07-17,1.0,0.40002857346953363,56.000000000000014
3481,89.9,35.96000000000001,1,2024-11-03,2024-11-03,1.0,0.4000000000000001,35.96000000000001
3482,159.99,64.00000000000001,1,2022-05-24,2022-05-24,1.0,0.40002500156259774,64.00000000000001
3483,129.9,51.96000000000001,1,2024-12-08,2024-12-08,1.0,0.4,51.96000000000001
3484,319.98,128.00000000000003,1,2022-06-08,2022-06-08,1.0,0.40002500156259774,128.00000000000003
3485,239.97,96.0,1,2025-10-25,2025-10-25,1.0,0.40005000625078135,96.0
3486,39.9,15.959999999999997,1,2025-10-13,2025-10-13,1.0,0.39999999999999997,15.959999999999997
3487,159.99,64.00000000000001,1,2021-01-21,2021-01-21,1.0,0.40002500156259774,64.00000000000001
3488,59.98,24.0,1,2021-03-06,2021-03-06,1.0,0.40013337779259756,24.0
3489,259.8,103.92000000000002,1,2021-01-05,2021-01-05,1.0,0.4,103.92000000000002
3490,89.99,35.99999999999999,1,2021-02-05,2021-02-05,1.0,0.4000444493832648,35.99999999999999
3491,49.9,19.959999999999997,1,2022-06-08,2022-06-08,1.0,0.39999999999999997,19.959999999999997
3492,49.99,20.000000000000004,1,2025-09-22,2025-09-22,1.0,0.4000800160032007,20.000000000000004
3493,119.98,48.0,1,2021-02-21,2021-02-21,1.0,0.4000666777796299,48.0
3494,359.98,144.00000000000003,1,2022-04-18,2022-04-18,1.0,0.4000222234568588,144.00000000000003
3495,599.98,240.0,1,2021-02-15,2021-02-15,1.0,0.4000133337777926,240.0
3496,49.99,20.000000000000004,1,2023-07-03,2023-07-03,1.0,0.4000800160032007,20.000000000000004
3497,49.99,20.000000000000004,1,2022-06-29,2022-06-29,1.0,0.4000800160032007,20.000000000000004
3498,59.98,24.0,1,2025-10-02,2025-10-02,1.0,0.40013337779259756,24.0
3499,179.8,71.92000000000002,1,2022-04-16,2022-04-16,1.0,0.4000000000000001,71.92000000000002
3500,74.7,29.880000000000003,1,2024-12-22,2024-12-22,1.0,0.4,29.880000000000003
3501,259.8,103.92000000000002,1,2024-12-21,2024-12-21,1.0,0.4,103.92000000000002
3502,79.99,31.999999999999993,1,2024-11-19,2024-11-19,1.0,0.4000500062507813,31.999999999999993
3503,51.98,20.799999999999997,1,2022-06-02,2022-06-02,1.0,0.4001539053482108,20.799999999999997
3504,99.98,40.00000000000001,1,2024-11-08,2024-11-08,1.0,0.4000800160032007,40.00000000000001
3505,89.99,35.99999999999999,1,2024-11-28,2024-11-28,1.0,0.4000444493832648,35.99999999999999
3506,24.99,9.999999999999998,1,2025-09-07,2025-09-07,1.0,0.4001600640256102,9.999999999999998
3507,319.98,128.00000000000003,1,2024-12-16,2024-12-16,1.0,0.40002500156259774,128.00000000000003
3508,129.9,51.96000000000001,1,2025-10-22,2025-10-22,1.0,0.4,51.96000000000001
3509,1049.97,420.0,1,2022-04-05,2022-04-05,1.0,0.4000114288979685,420.0
3510,69.9,27.960000000000008,1,2021-01-04,2021-01-04,1.0,0.4000000000000001,27.960000000000008
3511,59.99,24.0,1,2021-01-22,2021-01-22,1.0,0.4000666777796299,24.0
3512,179.98,71.99999999999999,1,2024-11-02,2024-11-02,1.0,0.4000444493832648,71.99999999999999
3513,79.8,31.919999999999995,1,2023-07-23,2023-07-23,1.0,0.39999999999999997,31.919999999999995
