customer_id,ultima_compra,dias_ultima_compra,estado_churn
1744,2024-08-03,514,Perdido
1745,2022-01-03,1457,Perdido
1746,2025-12-04,26,Activo
1747,2023-06-25,919,Perdido
1748,2022-01-06,1454,Perdido
1749,2025-12-06,24,Activo
1750,2024-08-01,516,Perdido
1751,2024-07-26,522,Perdido
1752,2025-09-21,100,Activo
1753,2025-11-24,36,Activo
1754,2025-10-11,80,Activo
1755,2025-12-14,16,Activo
1756,2022-01-23,1437,Perdido
1757,2022-02-25,1404,Perdido
1758,2022-01-29,1431,Perdido
1759,2025-11-22,38,Activo
1760,2025-10-24,67,Activo
1761,2022-02-03,1426,Perdido
1762,2025-11-23,37,Activo
1763,2022-03-30,1371,Perdido
1764,2025-11-14,46,Activo
1765,2025-10-29,62,Activo
1766,2025-12-09,21,Activo
1767,2024-07-29,519,Perdido
1768,2022-01-22,1438,Perdido
1769,2023-05-10,965,Perdido
1770,2022-03-15,1386,Perdido
1771,2024-07-21,527,Perdido
1772,2025-12-10,20,Activo
1773,2022-01-14,1446,Perdido
1774,2025-11-22,38,Activo
1775,2025-12-26,4,Activo
1776,2025-12-14,16,Activo
1777,2024-08-12,505,Perdido
1778,2024-07-28,520,Perdido
1779,2022-01-08,1452,Perdido
1780,2023-04-29,976,Perdido
1781,2025-12-17,13,Activo
1782,2025-10-17,74,Activo
1783,2024-08-07,510,Perdido
1784,2025-12-04,26,Activo
1785,2025-09-18,103,Activo
1786,2024-08-19,498,Perdido
1787,2024-08-06,511,Perdido
1788,2023-05-20,955,Perdido
1789,2025-12-13,17,Activo
1790,2024-08-01,516,Perdido
1791,2023-04-15,990,Perdido
1792,2025-10-16,75,Activo
1793,2025-09-18,103,Activo
1794,2025-09-20,101,Activo
1795,2025-10-20,71,Activo
1796,2025-09-14,107,Activo
1797,2025-11-07,53,Activo
1798,2025-12-30,0,Activo
1799,2025-12-04,26,Activo
1800,2025-10-06,85,Activo
1801,2024-07-12,536,Perdido
1802,2023-04-19,986,Perdido
1803,2025-10-29,62,Activo
1804,2023-06-11,933,Perdido
1805,2024-07-08,540,Perdido
1806,2025-11-16,44,Activo
1807,2025-11-10,50,Activo
1808,2023-04-26,979,Perdido
1809,2025-10-18,73,Activo
1810,2023-04-01,1004,Perdido
1811,2025-09-23,98,Activo
1812,2025-09-16,105,Activo
1813,2025-10-21,70,Activo
1814,2023-06-06,938,Perdido
1815,2025-12-04,26,Activo
1816,2025-10-29,62,Activo
1817,2025-09-21,100,Activo
1818,2023-05-04,971,Perdido
1819,2024-08-18,499,Perdido
1820,2022-03-10,1391,Perdido
1821,2025-11-11,49,Activo
1822,2024-07-27,521,Perdido
1823,2024-08-05,512,Perdido
1824,2022-02-27,1402,Perdido
1825,2025-12-26,4,Activo
1826,2023-05-10,965,Perdido
1827,2024-08-05,512,Perdido
1828,2022-03-10,1391,Perdido
1829,2025-09-24,97,Activo
1830,2025-12-25,5,Activo
1831,2025-10-19,72,Activo
1832,2024-08-17,500,Perdido
1833,2025-12-28,2,Activo
1834,2023-04-04,1001,Perdido
1835,2023-05-31,944,Perdido
1836,2022-02-10,1419,Perdido
1837,2023-06-24,920,Perdido
1838,2025-09-23,98,Activo
1839,2022-01-01,1459,Perdido
1840,2025-09-23,98,Activo
1841,2025-11-17,43,Activo
1842,2025-11-10,50,Activo
1843,2024-08-13,504,Perdido
1844,2024-07-11,537,Perdido
1845,2025-12-04,26,Activo
1846,2025-11-12,48,Activo
1847,2023-05-26,949,Perdido
1848,2023-04-02,1003,Perdido
1849,2025-12-18,12,Activo
1850,2023-04-06,999,Perdido
1851,2024-08-16,501,Perdido
1852,2025-12-05,25,Activo
1853,2024-07-15,533,Perdido
1854,2024-07-20,528,Perdido
1855,2025-11-26,34,Activo
1856,2025-10-28,63,Activo
1857,2022-01-27,1433,Perdido
1858,2022-03-17,1384,Perdido
1859,2025-11-08,52,Activo
1860,2025-10-01,90,Activo
1861,2024-08-07,510,Perdido
1862,2022-02-01,1428,Perdido
1863,2025-12-21,9,Activo
1864,2025-12-09,21,Activo
1865,2025-11-30,30,Activo
1866,2022-02-26,1403,Perdido
1867,2023-04-11,994,Perdido
1868,2025-10-22,69,Activo
1869,2022-01-12,1448,Perdido
1870,2025-10-22,69,Activo
1871,2024-07-29,519,Perdido
1872,2024-08-21,496,Perdido
1873,2025-10-27,64,Activo
1874,2024-07-19,529,Perdido
1875,2023-04-13,992,Perdido
1876,2023-04-24,981,Perdido
1877,2022-01-20,1440,Perdido
1878,2025-09-15,106,Activo
1879,2025-12-09,21,Activo
1880,2025-11-17,43,Activo
1881,2024-07-16,532,Perdido
1882,2025-12-06,24,Activo
1883,2022-01-13,1447,Perdido
1884,2022-02-08,1421,Perdido
1885,2025-12-04,26,Activo
1886,2024-08-14,503,Perdido
1887,2024-08-17,500,Perdido
1888,2025-11-08,52,Activo
1889,2025-12-16,14,Activo
1890,2023-05-21,954,Perdido
1891,2025-11-04,56,Activo
1892,2023-05-20,955,Perdido
1893,2025-10-27,64,Activo
1894,2025-12-13,17,Activo
1895,2022-03-07,1394,Perdido
1896,2022-03-18,1383,Perdido
1897,2024-08-01,516,Perdido
1898,2025-11-09,51,Activo
1899,2022-01-19,1441,Perdido
1900,2023-05-17,958,Perdido
1901,2025-10-03,88,Activo
1902,2025-10-04,87,Activo
1903,2024-08-07,510,Perdido
1904,2022-01-23,1437,Perdido
1905,2024-08-06,511,Perdido
1906,2025-09-24,97,Activo
1907,2025-10-23,68,Activo
1908,2025-12-12,18,Activo
1909,2024-07-11,537,Perdido
1910,2022-03-09,1392,Perdido
1911,2024-07-07,541,Perdido
1912,2023-06-07,937,Perdido
1913,2025-11-17,43,Activo
1914,2023-04-13,992,Perdido
1915,2023-06-01,943,Perdido
1916,2025-10-26,65,Activo
1917,2025-11-27,33,Activo
1918,2022-03-09,1392,Perdido
1919,2025-11-03,57,Activo
1920,2022-03-07,1394,Perdido
1921,2023-06-28,916,Perdido
1922,2025-11-03,57,Activo
1923,2025-09-25,96,Activo
1924,2022-01-15,1445,Perdido
1925,2023-04-04,1001,Perdido
1926,2022-03-10,1391,Perdido
1927,2023-05-25,950,Perdido
1928,2025-09-28,93,Activo
1929,2023-04-29,976,Perdido
1930,2025-12-27,3,Activo
1931,2023-04-18,987,Perdido
1932,2023-04-29,976,Perdido
1933,2022-02-18,1411,Perdido
1934,2022-02-10,1419,Perdido
1935,2022-03-20,1381,Perdido
1936,2025-12-08,22,Activo
1937,2025-09-06,115,Activo
1938,2023-04-23,982,Perdido
1939,2025-10-29,62,Activo
1940,2022-02-19,1410,Perdido
1941,2025-09-02,119,Activo
1942,2023-04-13,992,Perdido
1943,2025-11-06,54,Activo
1944,2023-04-07,998,Perdido
1945,2025-09-29,92,Activo
1946,2025-09-14,107,Activo
1947,2025-11-24,36,Activo
1948,2023-05-07,968,Perdido
1949,2025-11-22,38,Activo
1950,2022-02-21,1408,Perdido
1951,2022-01-18,1442,Perdido
1952,2025-10-13,78,Activo
1953,2025-09-27,94,Activo
1954,2025-12-07,23,Activo
1955,2025-09-11,110,Activo
1956,2022-01-28,1432,Perdido
1957,2025-09-05,116,Activo
1958,2025-11-29,31,Activo
1959,2023-06-19,925,Perdido
1960,2022-03-11,1390,Perdido
1961,2022-03-06,1395,Perdido
1962,2022-03-16,1385,Perdido
1963,2025-11-12,48,Activo
1964,2024-07-27,521,Perdido
1965,2025-12-28,2,Activo
1966,2025-11-13,47,Activo
1967,2022-01-13,1447,Perdido
1968,2025-10-13,78,Activo
1969,2023-05-20,955,Perdido
1970,2023-04-28,977,Perdido
1971,2025-12-21,9,Activo
1972,2022-02-26,1403,Perdido
1973,2025-10-10,81,Activo
1974,2025-11-06,54,Activo
1975,2022-03-07,1394,Perdido
1976,2025-12-28,2,Activo
1977,2025-10-13,78,Activo
1978,2022-01-18,1442,Perdido
1979,2023-06-19,925,Perdido
1980,2025-11-01,59,Activo
1981,2024-08-03,514,Perdido
1982,2025-12-15,15,Activo
1983,2023-04-20,985,Perdido
1984,2022-01-06,1454,Perdido
1985,2022-03-13,1388,Perdido
1986,2023-05-12,963,Perdido
1987,2023-04-13,992,Perdido
1988,2025-11-23,37,Activo
1989,2023-05-20,955,Perdido
1990,2023-05-10,965,Perdido
1991,2023-06-16,928,Perdido
1992,2023-05-13,962,Perdido
1993,2022-01-05,1455,Perdido
1994,2022-01-21,1439,Perdido
1995,2024-08-04,513,Perdido
1996,2025-12-11,19,Activo
1997,2023-04-08,997,Perdido
1998,2025-09-11,110,Activo
1999,2025-09-23,98,Activo
2000,2025-11-20,40,Activo
2001,2025-12-17,13,Activo
2002,2025-10-26,65,Activo
2003,2025-12-06,24,Activo
2004,2023-06-16,928,Perdido
2005,2025-12-12,18,Activo
2006,2025-12-13,17,Activo
2007,2025-12-03,27,Activo
2008,2023-06-14,930,Perdido
2009,2022-01-02,1458,Perdido
2010,2025-10-30,61,Activo
2011,2023-05-07,968,Perdido
2012,2024-08-01,516,Perdido
2013,2022-01-03,1457,Perdido
2014,2024-07-02,546,Perdido
2015,2024-07-08,540,Perdido
2016,2025-11-09,51,Activo
2017,2024-08-01,516,Perdido
2018,2025-12-28,2,Activo
2019,2025-10-05,86,Activo
2020,2025-10-16,75,Activo
2021,2022-01-31,1429,Perdido
2022,2022-01-02,1458,Perdido
2023,2025-10-13,78,Activo
2024,2022-02-24,1405,Perdido
2025,2025-11-17,43,Activo
2026,2025-11-22,38,Activo
2027,2023-06-19,925,Perdido
2028,2025-09-17,104,Activo
2029,2025-09-19,102,Activo
2030,2022-02-08,1421,Perdido
2031,2023-04-29,976,Perdido
2032,2023-06-06,938,Perdido
2033,2025-09-04,117,Activo
2034,2024-07-30,518,Perdido
2035,2022-03-13,1388,Perdido
2036,2025-10-13,78,Activo
2037,2022-02-10,1419,Perdido
2038,2025-12-24,6,Activo
2039,2024-08-01,516,Perdido
2040,2025-10-10,81,Activo
2041,2023-05-19,956,Perdido
2042,2024-08-10,507,Perdido
2043,2022-01-02,1458,Perdido
2044,2025-10-07,84,Activo
2045,2025-11-27,33,Activo
2046,2022-03-28,1373,Perdido
2047,2025-10-20,71,Activo
2048,2025-12-11,19,Activo
2049,2023-05-24,951,Perdido
2050,2022-03-06,1395,Perdido
2051,2025-12-05,25,Activo
2052,2022-02-25,1404,Perdido
2053,2025-10-12,79,Activo
2054,2023-05-05,970,Perdido
2055,2023-05-25,950,Perdido
2056,2023-06-21,923,Perdido
2057,2025-11-18,42,Activo
2058,2022-02-13,1416,Perdido
2059,2025-11-26,34,Activo
2060,2023-04-25,980,Perdido
2061,2025-11-22,38,Activo
2062,2024-08-28,489,Perdido
2063,2025-11-20,40,Activo
2064,2025-11-06,54,Activo
2065,2025-11-16,44,Activo
2066,2025-10-20,71,Activo
2067,2022-03-12,1389,Perdido
2068,2024-08-26,491,Perdido
2069,2025-11-29,31,Activo
2070,2025-09-06,115,Activo
2071,2025-09-11,110,Activo
2072,2024-08-18,499,Perdido
2073,2025-10-03,88,Activo
2074,2022-03-17,1384,Perdido
2075,2023-04-12,993,Perdido
2076,2025-12-03,27,Activo
2077,2024-07-31,517,Perdido
2078,2025-12-16,14,Activo
2079,2025-12-04,26,Activo
2080,2024-07-29,519,Perdido
2081,2023-06-06,938,Perdido
2082,2022-02-05,1424,Perdido
2083,2025-11-17,43,Activo
2084,2025-09-14,107,Activo
2085,2025-10-28,63,Activo
2086,2024-07-27,521,Perdido
2087,2024-07-14,534,Perdido
2088,2025-11-26,34,Activo
2089,2025-11-01,59,Activo
2090,2023-05-22,953,Perdido
2091,2025-11-13,47,Activo
2092,2025-09-07,114,Activo
2093,2022-03-16,1385,Perdido
2094,2025-10-16,75,Activo
2095,2025-09-13,108,Activo
2096,2023-05-12,963,Perdido
2097,2025-09-08,113,Activo
2098,2023-06-23,921,Perdido
2099,2024-07-20,528,Perdido
2100,2024-07-02,546,Perdido
2101,2025-09-09,112,Activo
2102,2023-04-20,985,Perdido
2103,2025-10-05,86,Activo
2104,2024-08-15,502,Perdido
2105,2024-08-17,500,Perdido
2106,2025-12-21,9,Activo
2107,2025-11-24,36,Activo
2108,2025-12-29,1,Activo
2109,2023-06-08,936,Perdido
2110,2025-11-23,37,Activo
2111,2025-12-16,14,Activo
2112,2024-08-14,503,Perdido
2113,2022-01-23,1437,Perdido
2114,2022-01-26,1434,Perdido
2115,2025-09-06,115,Activo
2116,2025-12-24,6,Activo
2117,2023-05-02,973,Perdido
2118,2025-12-18,12,Activo
2119,2025-12-11,19,Activo
2120,2022-02-19,1410,Perdido
2121,2025-09-25,96,Activo
2122,2025-10-01,90,Activo
2123,2022-01-14,1446,Perdido
2124,2025-11-11,49,Activo
2125,2024-07-09,539,Perdido
2126,2025-12-16,14,Activo
2127,2023-06-25,919,Perdido
2128,2025-11-26,34,Activo
2129,2022-01-24,1436,Perdido
2130,2025-09-25,96,Activo
2131,2025-11-15,45,Activo
2132,2023-04-06,999,Perdido
2133,2022-03-18,1383,Perdido
2134,2025-11-11,49,Activo
2135,2022-01-18,1442,Perdido
2136,2025-09-24,97,Activo
2137,2022-03-10,1391,Perdido
2138,2024-07-11,537,Perdido
2139,2025-10-25,66,Activo
2140,2023-04-19,986,Perdido
2141,2025-12-03,27,Activo
2142,2023-04-13,992,Perdido
2143,2024-08-22,495,Perdido
2144,2025-09-28,93,Activo
2145,2023-05-09,966,Perdido
2146,2025-11-18,42,Activo
2147,2025-11-09,51,Activo
2148,2025-09-12,109,Activo
2149,2025-10-18,73,Activo
2150,2024-08-09,508,Perdido
2151,2024-08-11,506,Perdido
2152,2024-08-07,510,Perdido
2153,2022-03-28,1373,Perdido
2154,2024-08-22,495,Perdido
2155,2025-09-21,100,Activo
2156,2023-04-14,991,Perdido
2157,2023-06-29,915,Perdido
2158,2022-01-19,1441,Perdido
2159,2025-11-10,50,Activo
2160,2025-10-13,78,Activo
2161,2025-12-11,19,Activo
2162,2022-01-22,1438,Perdido
2163,2025-10-10,81,Activo
2164,2024-07-24,524,Perdido
2165,2025-09-10,111,Activo
2166,2025-11-16,44,Activo
2167,2025-11-01,59,Activo
2168,2025-12-27,3,Activo
2169,2025-10-29,62,Activo
2170,2025-09-09,112,Activo
2171,2025-11-21,39,Activo
2172,2023-06-21,923,Perdido
2173,2023-06-08,936,Perdido
2174,2023-04-29,976,Perdido
2175,2022-01-05,1455,Perdido
2176,2025-09-16,105,Activo
2177,2023-06-12,932,Perdido
2178,2025-11-29,31,Activo
2179,2023-05-03,972,Perdido
2180,2022-01-10,1450,Perdido
2181,2022-02-04,1425,Perdido
2182,2024-07-30,518,Perdido
2183,2025-12-05,25,Activo
2184,2023-05-30,945,Perdido
2185,2025-10-08,83,Activo
2186,2023-04-10,995,Perdido
2187,2022-02-05,1424,Perdido
2188,2023-05-06,969,Perdido
2189,2025-11-21,39,Activo
2190,2024-07-24,524,Perdido
2191,2025-11-11,49,Activo
2192,2022-02-01,1428,Perdido
2193,2025-12-03,27,Activo
2194,2024-08-11,506,Perdido
2195,2023-05-12,963,Perdido
2196,2025-09-13,108,Activo
2197,2024-07-29,519,Perdido
2198,2025-11-30,30,Activo
2199,2023-06-17,927,Perdido
2200,2025-12-05,25,Activo
2201,2024-08-24,493,Perdido
2202,2023-04-01,1004,Perdido
2203,2025-09-07,114,Activo
2204,2025-09-14,107,Activo
2205,2025-11-29,31,Activo
2206,2024-08-16,501,Perdido
2207,2025-09-09,112,Activo
2208,2025-09-12,109,Activo
2209,2023-05-11,964,Perdido
2210,2023-06-16,928,Perdido
2211,2025-11-21,39,Activo
2212,2025-09-27,94,Activo
2213,2025-11-19,41,Activo
2214,2023-05-13,962,Perdido
2215,2022-02-07,1422,Perdido
2216,2023-04-19,986,Perdido
2217,2025-11-16,44,Activo
2218,2025-11-12,48,Activo
2219,2025-10-19,72,Activo
2220,2024-07-22,526,Perdido
2221,2022-01-22,1438,Perdido
2222,2024-07-05,543,Perdido
2223,2022-03-25,1376,Perdido
2224,2023-04-26,979,Perdido
2225,2022-03-03,1398,Perdido
2226,2023-06-15,929,Perdido
2227,2024-08-25,492,Perdido
2228,2025-09-21,100,Activo
2229,2025-11-27,33,Activo
2230,2023-06-08,936,Perdido
2231,2022-02-17,1412,Perdido
2232,2025-09-30,91,Activo
2233,2025-12-05,25,Activo
2234,2025-12-23,7,Activo
2235,2025-11-27,33,Activo
2236,2025-12-09,21,Activo
2237,2024-08-05,512,Perdido
2238,2023-05-31,944,Perdido
2239,2025-12-27,3,Activo
2240,2025-11-06,54,Activo
2241,2025-12-21,9,Activo
2242,2023-06-03,941,Perdido
2243,2023-04-04,1001,Perdido
2244,2025-11-17,43,Activo
2245,2022-01-24,1436,Perdido
2246,2025-10-29,62,Activo
2247,2023-05-19,956,Perdido
2248,2024-08-14,503,Perdido
2249,2025-09-13,108,Activo
2250,2025-10-19,72,Activo
2251,2024-07-05,543,Perdido
2252,2025-12-28,2,Activo
2253,2025-11-21,39,Activo
2254,2023-05-29,946,Perdido
2255,2025-10-12,79,Activo
2256,2025-11-15,45,Activo
2257,2025-10-03,88,Activo
2258,2025-10-08,83,Activo
2259,2025-12-07,23,Activo
2260,2025-09-24,97,Activo
2261,2025-10-13,78,Activo
2262,2025-10-26,65,Activo
2263,2025-11-01,59,Activo
2264,2024-08-12,505,Perdido
2265,2022-01-26,1434,Perdido
2266,2022-01-10,1450,Perdido
2267,2025-12-15,15,Activo
2268,2022-01-02,1458,Perdido
2269,2025-10-14,77,Activo
2270,2024-07-27,521,Perdido
2271,2025-10-25,66,Activo
2272,2024-07-15,533,Perdido
2273,2022-01-15,1445,Perdido
2274,2024-08-20,497,Perdido
2275,2025-11-07,53,Activo
2276,2022-01-05,1455,Perdido
2277,2025-10-07,84,Activo
2278,2025-11-04,56,Activo
2279,2022-01-13,1447,Perdido
2280,2024-07-09,539,Perdido
2281,2025-09-30,91,Activo
2282,2022-03-17,1384,Perdido
2283,2024-07-06,542,Perdido
2284,2025-11-11,49,Activo
2285,2025-11-22,38,Activo
2286,2024-07-09,539,Perdido
2287,2024-08-30,487,Perdido
2288,2024-08-17,500,Perdido
2289,2025-09-27,94,Activo
2290,2025-11-10,50,Activo
2291,2024-08-19,498,Perdido
2292,2024-07-10,538,Perdido
2293,2025-10-27,64,Activo
2294,2025-11-25,35,Activo
2295,2023-06-26,918,Perdido
2296,2022-01-09,1451,Perdido
2297,2023-04-10,995,Perdido
2298,2025-09-21,100,Activo
2299,2025-11-09,51,Activo
2300,2025-12-07,23,Activo
2301,2024-07-02,546,Perdido
2302,2023-04-03,1002,Perdido
2303,2025-09-12,109,Activo
2304,2025-09-16,105,Activo
2305,2023-05-21,954,Perdido
2306,2025-11-19,41,Activo
2307,2023-06-23,921,Perdido
2308,2024-08-01,516,Perdido
2309,2025-10-17,74,Activo
2310,2025-11-28,32,Activo
2311,2025-11-25,35,Activo
2312,2023-06-12,932,Perdido
2313,2022-01-10,1450,Perdido
2314,2025-11-29,31,Activo
2315,2022-03-26,1375,Perdido
2316,2023-06-17,927,Perdido
2317,2023-04-07,998,Perdido
2318,2025-11-10,50,Activo
2319,2023-05-09,966,Perdido
2320,2025-09-11,110,Activo
2321,2023-06-14,930,Perdido
2322,2025-09-25,96,Activo
2323,2025-09-15,106,Activo
2324,2025-10-24,67,Activo
2325,2023-04-27,978,Perdido
2326,2025-12-16,14,Activo
2327,2025-10-14,77,Activo
2328,2025-10-16,75,Activo
2329,2025-10-07,84,Activo
2330,2025-12-23,7,Activo
2331,2024-08-26,491,Perdido
2332,2022-01-14,1446,Perdido
2333,2023-05-08,967,Perdido
2334,2025-12-06,24,Activo
2335,2022-02-15,1414,Perdido
2336,2023-05-06,969,Perdido
2337,2023-06-09,935,Perdido
2338,2025-11-11,49,Activo
2339,2022-03-26,1375,Perdido
2340,2025-10-25,66,Activo
2341,2025-10-18,73,Activo
2342,2023-04-09,996,Perdido
2343,2024-07-06,542,Perdido
2344,2025-10-16,75,Activo
2345,2023-05-09,966,Perdido
2346,2024-08-01,516,Perdido
2347,2023-05-15,960,Perdido
2348,2025-10-12,79,Activo
2349,2023-05-08,967,Perdido
2350,2022-01-16,1444,Perdido
2351,2024-08-03,514,Perdido
2352,2024-07-28,520,Perdido
2353,2025-12-21,9,Activo
2354,2022-03-20,1381,Perdido
2355,2022-03-05,1396,Perdido
2356,2024-07-07,541,Perdido
2357,2022-01-27,1433,Perdido
2358,2025-12-20,10,Activo
2359,2023-04-18,987,Perdido
2360,2022-02-06,1423,Perdido
2361,2025-10-09,82,Activo
2362,2022-01-12,1448,Perdido
2363,2025-10-02,89,Activo
2364,2025-10-17,74,Activo
2365,2022-02-07,1422,Perdido
2366,2025-11-12,48,Activo
2367,2022-01-05,1455,Perdido
2368,2025-11-19,41,Activo
2369,2025-09-11,110,Activo
2370,2022-01-24,1436,Perdido
2371,2025-12-15,15,Activo
2372,2025-10-29,62,Activo
2373,2025-10-07,84,Activo
2374,2023-05-16,959,Perdido
2375,2025-09-12,109,Activo
2376,2022-03-25,1376,Perdido
2377,2022-02-02,1427,Perdido
2378,2023-06-06,938,Perdido
2379,2022-02-14,1415,Perdido
2380,2025-09-19,102,Activo
2381,2025-11-06,54,Activo
2382,2024-07-07,541,Perdido
2383,2025-11-26,34,Activo
2384,2024-08-21,496,Perdido
2385,2024-08-30,487,Perdido
2386,2025-12-28,2,Activo
2387,2022-01-14,1446,Perdido
2388,2023-04-07,998,Perdido
2389,2023-05-18,957,Perdido
2390,2024-07-13,535,Perdido
2391,2025-12-13,17,Activo
2392,2022-02-14,1415,Perdido
2393,2025-10-01,90,Activo
2394,2022-03-01,1400,Perdido
2395,2025-11-24,36,Activo
2396,2025-12-23,7,Activo
2397,2023-06-29,915,Perdido
2398,2022-02-27,1402,Perdido
2399,2022-01-21,1439,Perdido
2400,2023-06-27,917,Perdido
2401,2023-05-13,962,Perdido
2402,2023-06-04,940,Perdido
2403,2025-12-04,26,Activo
2404,2025-11-09,51,Activo
2405,2022-02-07,1422,Perdido
2406,2025-09-20,101,Activo
2407,2023-06-15,929,Perdido
2408,2025-10-24,67,Activo
2409,2024-07-12,536,Perdido
2410,2025-11-08,52,Activo
2411,2025-10-25,66,Activo
2412,2025-11-22,38,Activo
2413,2023-06-12,932,Perdido
2414,2025-10-01,90,Activo
2415,2022-01-11,1449,Perdido
2416,2025-12-02,28,Activo
2417,2023-05-20,955,Perdido
2418,2025-11-24,36,Activo
2419,2022-01-25,1435,Perdido
2420,2024-08-13,504,Perdido
2421,2024-08-17,500,Perdido
2422,2023-04-02,1003,Perdido
2423,2022-01-18,1442,Perdido
2424,2025-12-23,7,Activo
2425,2025-12-18,12,Activo
2426,2022-01-09,1451,Perdido
2427,2024-08-10,507,Perdido
2428,2022-03-15,1386,Perdido
2429,2024-07-15,533,Perdido
2430,2022-01-01,1459,Perdido
2431,2024-07-19,529,Perdido
2432,2024-08-22,495,Perdido
2433,2023-04-15,990,Perdido
2434,2025-09-19,102,Activo
2435,2025-11-26,34,Activo
2436,2023-06-04,940,Perdido
2437,2023-05-02,973,Perdido
2438,2024-08-25,492,Perdido
2439,2023-05-23,952,Perdido
2440,2023-05-26,949,Perdido
2441,2025-12-23,7,Activo
2442,2024-07-12,536,Perdido
2443,2023-05-29,946,Perdido
2444,2025-12-09,21,Activo
2445,2025-12-26,4,Activo
2446,2023-05-16,959,Perdido
2447,2024-08-20,497,Perdido
2448,2025-10-12,79,Activo
2449,2025-11-10,50,Activo
2450,2025-10-01,90,Activo
2451,2025-09-07,114,Activo
2452,2024-08-30,487,Perdido
2453,2025-09-07,114,Activo
2454,2025-12-02,28,Activo
2455,2023-06-26,918,Perdido
2456,2022-02-08,1421,Perdido
2457,2024-08-30,487,Perdido
2458,2025-12-30,0,Activo
2459,2025-11-15,45,Activo
2460,2024-07-22,526,Perdido
2461,2023-05-05,970,Perdido
2462,2024-08-30,487,Perdido
2463,2022-02-13,1416,Perdido
2464,2025-10-26,65,Activo
2465,2022-02-11,1418,Perdido
2466,2023-06-12,932,Perdido
2467,2025-12-07,23,Activo
2468,2025-10-28,63,Activo
2469,2025-11-06,54,Activo
2470,2025-09-29,92,Activo
2471,2025-12-15,15,Activo
2472,2025-12-02,28,Activo
2473,2022-02-03,1426,Perdido
2474,2022-03-11,1390,Perdido
2475,2025-09-04,117,Activo
2476,2024-07-23,525,Perdido
2477,2025-09-22,99,Activo
2478,2025-12-19,11,Activo
2479,2023-06-07,937,Perdido
2480,2022-02-12,1417,Perdido
2481,2022-03-05,1396,Perdido
2482,2023-06-21,923,Perdido
2483,2022-01-25,1435,Perdido
2484,2023-04-11,994,Perdido
2485,2024-08-09,508,Perdido
2486,2022-02-19,1410,Perdido
2487,2023-06-01,943,Perdido
2488,2025-12-27,3,Activo
2489,2025-11-30,30,Activo
2490,2024-08-18,499,Perdido
2491,2022-01-02,1458,Perdido
2492,2024-07-04,544,Perdido
2493,2022-01-08,1452,Perdido
2494,2025-12-24,6,Activo
2495,2023-05-11,964,Perdido
2496,2023-05-29,946,Perdido
2497,2024-08-05,512,Perdido
2498,2022-02-24,1405,Perdido
2499,2024-07-03,545,Perdido
2500,2022-03-30,1371,Perdido
2501,2025-12-12,18,Activo
2502,2025-11-29,31,Activo
2503,2024-07-05,543,Perdido
2504,2022-03-15,1386,Perdido
2505,2025-10-20,71,Activo
2506,2023-05-03,972,Perdido
2507,2023-04-29,976,Perdido
2508,2022-01-14,1446,Perdido
2509,2025-10-10,81,Activo
2510,2025-11-05,55,Activo
2511,2024-07-17,531,Perdido
2512,2024-08-01,516,Perdido
2513,2025-12-11,19,Activo
2514,2023-06-28,916,Perdido
2515,2025-12-02,28,Activo
2516,2023-04-16,989,Perdido
2517,2025-11-28,32,Activo
2518,2023-06-11,933,Perdido
2519,2025-09-11,110,Activo
2520,2025-09-12,109,Activo
2521,2023-05-26,949,Perdido
2522,2025-10-30,61,Activo
2523,2025-11-26,34,Activo
2524,2025-10-08,83,Activo
2525,2025-10-25,66,Activo
2526,2025-10-04,87,Activo
2527,2023-05-14,961,Perdido
2528,2025-10-18,73,Activo
2529,2025-10-12,79,Activo
2530,2024-07-16,532,Perdido
2531,2023-06-02,942,Perdido
2532,2025-09-28,93,Activo
2533,2024-07-21,527,Perdido
2534,2022-03-04,1397,Perdido
2535,2025-12-15,15,Activo
2536,2022-02-04,1425,Perdido
2537,2025-11-25,35,Activo
2538,2025-10-30,61,Activo
2539,2025-11-15,45,Activo
2540,2024-07-05,543,Perdido
2541,2023-05-11,964,Perdido
2542,2025-09-26,95,Activo
2543,2025-09-20,101,Activo
2544,2025-09-24,97,Activo
2545,2024-08-16,501,Perdido
2546,2023-04-04,1001,Perdido
2547,2024-08-05,512,Perdido
2548,2023-05-22,953,Perdido
2549,2025-11-08,52,Activo
2550,2025-11-11,49,Activo
2551,2022-03-09,1392,Perdido
2552,2023-05-06,969,Perdido
2553,2022-02-19,1410,Perdido
2554,2022-01-24,1436,Perdido
2555,2023-04-15,990,Perdido
2556,2023-06-11,933,Perdido
2557,2024-07-25,523,Perdido
2558,2023-04-15,990,Perdido
2559,2025-11-25,35,Activo
2560,2025-12-25,5,Activo
2561,2025-10-12,79,Activo
2562,2025-12-20,10,Activo
2563,2023-04-27,978,Perdido
2564,2022-01-12,1448,Perdido
2565,2022-02-20,1409,Perdido
2566,2025-10-28,63,Activo
2567,2025-11-10,50,Activo
2568,2025-11-17,43,Activo
2569,2025-09-29,92,Activo
2570,2025-09-08,113,Activo
2571,2023-06-18,926,Perdido
2572,2025-11-28,32,Activo
2573,2022-02-22,1407,Perdido
2574,2025-10-06,85,Activo
2575,2023-06-14,930,Perdido
2576,2022-01-30,1430,Perdido
2577,2022-03-04,1397,Perdido
2578,2022-02-09,1420,Perdido
