customer_id,ingresos,margen_ratio,frecuencia,anios_relacion,cltv,dias_ultima_compra,estado_churn,items_comprados,items_devueltos,return_rate
3191,159.99,0.4,1,1.0,64.0,1367,Perdido,1,0,0.0
1968,159.99,0.4,1,1.0,64.0,78,Activo,1,0,0.0
1838,159.99,0.4,1,1.0,64.0,98,Activo,1,0,0.0
5496,159.99,0.4,1,1.0,64.0,1358,Perdido,1,0,0.0
5382,159.99,0.4,1,1.0,64.0,390,Perdido,1,0,0.0
1063,159.99,0.4,1,1.0,64.0,541,Perdido,1,0,0.0
4811,159.99,0.4,1,1.0,64.0,866,Perdido,1,1,1.0
3872,159.99,0.4,1,1.0,64.0,1307,Perdido,1,0,0.0
4038,159.99,0.4,1,1.0,64.0,401,Perdido,1,0,0.0
1213,159.99,0.4,1,1.0,64.0,15,Activo,1,0,0.0
2075,159.99,0.4,1,1.0,64.0,993,Perdido,1,0,0.0
3875,159.99,0.4,1,1.0,64.0,412,Perdido,1,0,0.0
1626,159.99,0.4,1,1.0,64.0,954,Perdido,1,0,0.0
3309,159.99,0.4,1,1.0,64.0,1795,Perdido,1,0,0.0
2617,159.99,0.4,1,1.0,64.0,535,Perdido,1,0,0.0
4364,159.99,0.4,1,1.0,64.0,365,En riesgo,1,0,0.0
3825,159.99,0.4,1,1.0,64.0,1355,Perdido,1,2,2.0
3833,159.99,0.4,1,1.0,64.0,1308,Perdido,1,0,0.0
1349,159.99,0.4,1,1.0,64.0,100,Activo,1,0,0.0
4165,159.99,0.4,1,1.0,64.0,117,Activo,1,0,0.0
4394,159.99,0.4,1,1.0,64.0,73,Activo,1,0,0.0
4386,159.99,0.4,1,1.0,64.0,1805,Perdido,1,0,0.0
1074,159.99,0.4,1,1.0,64.0,118,Activo,1,0,0.0
3892,159.99,0.4,1,1.0,64.0,1350,Perdido,1,0,0.0
3319,159.99,0.4,1,1.0,64.0,70,Activo,1,0,0.0
3467,159.99,0.4,1,1.0,64.0,1350,Perdido,1,0,0.0
1238,159.99,0.4,1,1.0,64.0,44,Activo,1,0,0.0
4396,159.99,0.4,1,1.0,64.0,408,Perdido,1,1,1.0
3487,159.99,0.4,1,1.0,64.0,1804,Perdido,1,0,0.0
3482,159.99,0.4,1,1.0,64.0,1316,Perdido,1,0,0.0
3331,159.99,0.4,1,1.0,64.0,106,Activo,1,0,0.0
3324,159.99,0.4,1,1.0,64.0,399,Perdido,1,0,0.0
2604,159.99,0.4,1,1.0,64.0,116,Activo,1,0,0.0
1355,159.99,0.4,1,1.0,64.0,61,Activo,1,0,0.0
4450,159.99,0.4,1,1.0,64.0,1797,Perdido,1,0,0.0
4428,159.99,0.4,1,1.0,64.0,910,Perdido,1,0,0.0
2776,159.99,0.4,1,1.0,64.0,899,Perdido,1,0,0.0
3174,159.99,0.4,1,1.0,64.0,403,Perdido,1,0,0.0
1422,159.99,0.4,1,1.0,64.0,96,Activo,1,0,0.0
2877,159.99,0.4,1,1.0,64.0,77,Activo,1,0,0.0
5231,159.99,0.4,1,1.0,64.0,1796,Perdido,1,0,0.0
5235,159.99,0.4,1,1.0,64.0,1318,Perdido,1,0,0.0
1153,159.99,0.4,1,1.0,64.0,31,Activo,1,0,0.0
2607,159.99,0.4,1,1.0,64.0,107,Activo,1,1,1.0
3340,159.99,0.4,1,1.0,64.0,81,Activo,1,1,1.0
3963,159.99,0.4,1,1.0,64.0,376,Perdido,1,0,0.0
5326,159.99,0.4,1,1.0,64.0,417,Perdido,1,0,0.0
5330,159.99,0.4,1,1.0,64.0,870,Perdido,1,1,1.0
5332,159.99,0.4,1,1.0,64.0,886,Perdido,1,0,0.0
4022,159.99,0.4,1,1.0,64.0,908,Perdido,1,0,0.0
3938,159.99,0.4,1,1.0,64.0,900,Perdido,1,0,0.0
3148,159.99,0.4,1,1.0,64.0,409,Perdido,1,0,0.0
3099,159.99,0.4,1,1.0,64.0,1780,Perdido,1,0,0.0
2093,159.99,0.4,1,1.0,64.0,1385,Perdido,1,0,0.0
1825,159.99,0.4,1,1.0,64.0,4,Activo,1,0,0.0
5334,159.99,0.4,1,1.0,64.0,853,Perdido,1,0,0.0
4384,159.99,0.4,1,1.0,64.0,395,Perdido,1,0,0.0
827,159.99,0.4,1,1.0,64.0,108,Activo,1,0,0.0
3454,159.99,0.4,1,1.0,64.0,101,Activo,1,0,0.0
1822,159.99,0.4,1,1.0,64.0,521,Perdido,1,0,0.0
911,159.99,0.4,1,1.0,64.0,1443,Perdido,1,1,1.0
2544,159.99,0.4,1,1.0,64.0,97,Activo,1,0,0.0
2550,159.99,0.4,1,1.0,64.0,49,Activo,1,0,0.0
4687,159.99,0.4,1,1.0,64.0,911,Perdido,1,0,0.0
3140,159.99,0.4,1,1.0,64.0,1300,Perdido,1,0,0.0
3990,159.99,0.4,1,1.0,64.0,1762,Perdido,1,0,0.0
3994,159.99,0.4,1,1.0,64.0,385,Perdido,1,0,0.0
1603,159.99,0.4,1,1.0,64.0,1430,Perdido,1,0,0.0
3997,159.99,0.4,1,1.0,64.0,80,Activo,1,0,0.0
4000,159.99,0.4,1,1.0,64.0,116,Activo,1,0,0.0
3982,159.99,0.4,1,1.0,64.0,66,Activo,1,0,0.0
4006,159.99,0.4,1,1.0,64.0,62,Activo,1,0,0.0
4702,159.99,0.4,1,1.0,64.0,107,Activo,1,0,0.0
3349,159.99,0.4,1,1.0,64.0,377,Perdido,1,0,0.0
3350,159.99,0.4,1,1.0,64.0,1780,Perdido,1,0,0.0
1569,159.99,0.4,1,1.0,64.0,23,Activo,1,0,0.0
1898,159.99,0.4,1,1.0,64.0,51,Activo,1,0,0.0
4295,159.99,0.4,1,1.0,64.0,86,Activo,1,0,0.0
4966,159.99,0.4,1,1.0,64.0,1762,Perdido,1,0,0.0
4210,159.99,0.4,1,1.0,64.0,95,Activo,1,0,0.0
1353,159.99,0.4,1,1.0,64.0,921,Perdido,1,0,0.0
2554,159.99,0.4,1,1.0,64.0,1436,Perdido,1,0,0.0
1183,159.99,0.4,1,1.0,64.0,993,Perdido,1,0,0.0
2938,159.99,0.4,1,1.0,64.0,898,Perdido,1,0,0.0
2941,159.98,0.4001,1,1.0,64.0,1295,Perdido,1,1,1.0
771,159.98,0.4001,1,1.0,64.0,1446,Perdido,1,0,0.0
2913,159.98,0.4001,1,1.0,64.0,72,Activo,1,0,0.0
4257,159.98,0.4001,1,1.0,64.0,1289,Perdido,1,0,0.0
3032,159.98,0.4001,1,1.0,64.0,868,Perdido,1,0,0.0
3031,159.98,0.4001,1,1.0,64.0,74,Activo,1,0,0.0
3409,159.98,0.4001,1,1.0,64.0,858,Perdido,1,0,0.0
5539,159.98,0.4001,1,1.0,64.0,1761,Perdido,1,0,0.0
1323,159.98,0.4001,1,1.0,64.0,976,Perdido,1,0,0.0
4262,159.98,0.4001,1,1.0,64.0,895,Perdido,1,0,0.0
5563,159.98,0.4001,1,1.0,64.0,114,Activo,1,0,0.0
1563,159.98,0.4001,1,1.0,64.0,99,Activo,1,0,0.0
1887,159.98,0.4001,1,1.0,64.0,500,Perdido,1,1,1.0
3364,159.98,0.4001,1,1.0,64.0,907,Perdido,1,0,0.0
4898,159.98,0.4001,1,1.0,64.0,85,Activo,1,0,0.0
1590,159.98,0.4001,1,1.0,64.0,1429,Perdido,1,0,0.0
3428,159.98,0.4001,1,1.0,64.0,398,Perdido,1,0,0.0
5263,159.98,0.4001,1,1.0,64.0,1353,Perdido,1,0,0.0
2631,159.98,0.4001,1,1.0,64.0,117,Activo,1,0,0.0
4674,159.98,0.4001,1,1.0,64.0,407,Perdido,1,0,0.0
2511,159.98,0.4001,1,1.0,64.0,531,Perdido,1,0,0.0
5204,159.98,0.4001,1,1.0,64.0,895,Perdido,1,0,0.0
5548,159.98,0.4001,1,1.0,64.0,1316,Perdido,1,0,0.0
3455,159.98,0.4001,1,1.0,64.0,1744,Perdido,1,0,0.0
5609,159.98,0.4001,1,1.0,64.0,1819,Perdido,1,0,0.0
3549,159.98,0.4001,1,1.0,64.0,1363,Perdido,1,0,0.0
2466,159.98,0.4001,1,1.0,64.0,932,Perdido,1,0,0.0
5517,159.98,0.4001,1,1.0,64.0,407,Perdido,1,0,0.0
1445,159.98,0.4001,1,1.0,64.0,74,Activo,1,1,1.0
3531,159.98,0.4001,1,1.0,64.0,864,Perdido,1,0,0.0
1965,159.98,0.4001,1,1.0,64.0,2,Activo,1,0,0.0
3880,159.98,0.4001,1,1.0,64.0,415,Perdido,1,0,0.0
4983,159.98,0.4001,1,1.0,64.0,1818,Perdido,1,1,1.0
1366,159.98,0.4001,1,1.0,64.0,916,Perdido,1,0,0.0
1486,159.98,0.4001,1,1.0,64.0,1425,Perdido,1,0,0.0
4383,159.98,0.4001,1,1.0,64.0,89,Activo,1,0,0.0
3111,159.98,0.4001,1,1.0,64.0,394,Perdido,1,0,0.0
5166,159.98,0.4001,1,1.0,64.0,871,Perdido,1,0,0.0
2706,159.98,0.4001,1,1.0,64.0,112,Activo,1,1,1.0
3241,159.98,0.4001,1,1.0,64.0,395,Perdido,1,0,0.0
3246,159.98,0.4001,1,1.0,64.0,1808,Perdido,1,0,0.0
863,159.98,0.4001,1,1.0,64.0,1411,Perdido,1,0,0.0
1682,159.98,0.4001,1,1.0,64.0,19,Activo,1,1,1.0
4560,159.98,0.4001,1,1.0,64.0,420,Perdido,1,0,0.0
4031,159.98,0.4001,1,1.0,64.0,420,Perdido,1,1,1.0
975,159.98,0.4001,1,1.0,64.0,1396,Perdido,1,0,0.0
4013,159.98,0.4001,1,1.0,64.0,1302,Perdido,1,0,0.0
2112,159.98,0.4001,1,1.0,64.0,503,Perdido,1,0,0.0
2823,159.98,0.4001,1,1.0,64.0,1297,Perdido,1,0,0.0
3110,159.98,0.4001,1,1.0,64.0,91,Activo,1,0,0.0
3715,159.98,0.4001,1,1.0,64.0,1823,Perdido,1,0,0.0
2335,159.98,0.4001,1,1.0,64.0,1414,Perdido,1,0,0.0
4543,159.98,0.4001,1,1.0,64.0,1312,Perdido,1,0,0.0
4512,159.98,0.4001,1,1.0,64.0,112,Activo,1,0,0.0
5073,159.98,0.4001,1,1.0,64.0,1293,Perdido,1,0,0.0
4583,159.98,0.4001,1,1.0,64.0,402,Perdido,1,0,0.0
5679,159.98,0.4001,1,1.0,64.0,401,Perdido,1,0,0.0
5647,159.98,0.4001,1,1.0,64.0,855,Perdido,1,0,0.0
5688,159.98,0.4001,1,1.0,64.0,909,Perdido,1,0,0.0
2042,159.98,0.4001,1,1.0,64.0,507,Perdido,1,0,0.0
1456,159.98,0.4001,1,1.0,64.0,975,Perdido,1,0,0.0
804,159.98,0.4001,1,1.0,64.0,1,Activo,1,0,0.0
4331,159.98,0.4001,1,1.0,64.0,405,Perdido,1,0,0.0
4767,159.98,0.4001,1,1.0,64.0,1782,Perdido,1,1,1.0
1322,159.98,0.4001,1,1.0,64.0,541,Perdido,1,0,0.0
2447,159.98,0.4001,1,1.0,64.0,497,Perdido,1,0,0.0
957,159.98,0.4001,1,1.0,64.0,29,Activo,1,0,0.0
1136,159.98,0.4001,1,1.0,64.0,35,Activo,1,0,0.0
4111,159.98,0.4001,1,1.0,64.0,880,Perdido,1,1,1.0
2843,159.98,0.4001,1,1.0,64.0,1755,Perdido,1,0,0.0
3944,159.98,0.4001,1,1.0,64.0,1346,Perdido,1,0,0.0
2788,159.98,0.4001,1,1.0,64.0,423,Perdido,1,0,0.0
4806,159.98,0.4001,1,1.0,64.0,367,Perdido,1,0,0.0
2286,159.98,0.4001,1,1.0,64.0,539,Perdido,1,0,0.0
3213,159.98,0.4001,1,1.0,64.0,1308,Perdido,1,2,2.0
3773,159.98,0.4001,1,1.0,64.0,859,Perdido,1,0,0.0
3920,159.98,0.4001,1,1.0,64.0,410,Perdido,1,0,0.0
791,159.98,0.4001,1,1.0,64.0,927,Perdido,1,0,0.0
5721,159.98,0.4001,1,1.0,64.0,1361,Perdido,1,0,0.0
3371,159.98,0.4001,1,1.0,64.0,1326,Perdido,1,0,0.0
2750,159.98,0.4001,1,1.0,64.0,100,Activo,1,0,0.0
901,159.98,0.4001,1,1.0,64.0,1387,Perdido,1,0,0.0
5723,159.98,0.4001,1,1.0,64.0,65,Activo,1,0,0.0
2971,159.98,0.4001,1,1.0,64.0,383,Perdido,1,0,0.0
767,159.98,0.4001,1,1.0,64.0,1399,Perdido,1,0,0.0
3162,159.98,0.4001,1,1.0,64.0,81,Activo,1,0,0.0
2300,159.98,0.4001,1,1.0,64.0,23,Activo,1,0,0.0
1467,159.98,0.4001,1,1.0,64.0,100,Activo,1,0,0.0
3977,159.98,0.4001,1,1.0,64.0,90,Activo,1,0,0.0
2275,159.98,0.4001,1,1.0,64.0,53,Activo,1,1,1.0
2276,159.98,0.4001,1,1.0,64.0,1455,Perdido,1,0,0.0
2742,159.98,0.4001,1,1.0,64.0,488,Perdido,1,0,0.0
4417,159.98,0.4001,1,1.0,64.0,418,Perdido,1,0,0.0
5492,149.99,0.4,1,1.0,60.0,869,Perdido,1,0,0.0
1382,149.99,0.4,1,1.0,60.0,977,Perdido,1,0,0.0
4875,149.99,0.4,1,1.0,60.0,1335,Perdido,1,0,0.0
1999,149.99,0.4,1,1.0,60.0,98,Activo,1,0,0.0
1997,149.99,0.4,1,1.0,60.0,997,Perdido,1,0,0.0
921,149.99,0.4,1,1.0,60.0,61,Activo,1,0,0.0
2464,149.99,0.4,1,1.0,60.0,65,Activo,1,0,0.0
3063,149.99,0.4,1,1.0,60.0,1337,Perdido,1,0,0.0
3074,149.99,0.4,1,1.0,60.0,388,Perdido,1,0,0.0
4706,149.99,0.4,1,1.0,60.0,1354,Perdido,1,0,0.0
1169,149.99,0.4,1,1.0,60.0,93,Activo,1,0,0.0
4701,149.99,0.4,1,1.0,60.0,1739,Perdido,1,0,0.0
4283,149.99,0.4,1,1.0,60.0,902,Perdido,1,0,0.0
2956,149.99,0.4,1,1.0,60.0,1323,Perdido,1,0,0.0
1410,149.99,0.4,1,1.0,60.0,529,Perdido,1,0,0.0
3027,149.99,0.4,1,1.0,60.0,1296,Perdido,1,1,1.0
4717,149.99,0.4,1,1.0,60.0,1322,Perdido,1,1,1.0
1306,149.99,0.4,1,1.0,60.0,984,Perdido,1,0,0.0
4124,149.99,0.4,1,1.0,60.0,367,Perdido,1,0,0.0
882,149.99,0.4,1,1.0,60.0,1434,Perdido,1,0,0.0
3308,149.99,0.4,1,1.0,60.0,1329,Perdido,1,0,0.0
1619,149.99,0.4,1,1.0,60.0,2,Activo,1,0,0.0
943,149.99,0.4,1,1.0,60.0,1398,Perdido,1,0,0.0
948,149.99,0.4,1,1.0,60.0,91,Activo,1,0,0.0
5528,149.99,0.4,1,1.0,60.0,1780,Perdido,1,0,0.0
4157,149.99,0.4,1,1.0,60.0,1312,Perdido,1,0,0.0
4161,149.99,0.4,1,1.0,60.0,877,Perdido,1,0,0.0
1876,149.99,0.4,1,1.0,60.0,981,Perdido,1,1,1.0
1981,149.99,0.4,1,1.0,60.0,514,Perdido,1,0,0.0
4153,149.99,0.4,1,1.0,60.0,1340,Perdido,1,0,0.0
4127,149.99,0.4,1,1.0,60.0,883,Perdido,1,0,0.0
3357,149.99,0.4,1,1.0,60.0,98,Activo,1,0,0.0
5028,149.99,0.4,1,1.0,60.0,1763,Perdido,1,0,0.0
5530,149.99,0.4,1,1.0,60.0,403,Perdido,1,0,0.0
1577,149.99,0.4,1,1.0,60.0,1437,Perdido,1,0,0.0
3460,149.99,0.4,1,1.0,60.0,1791,Perdido,1,1,1.0
5612,149.99,0.4,1,1.0,60.0,108,Activo,1,0,0.0
912,149.99,0.4,1,1.0,60.0,109,Activo,1,0,0.0
2880,149.99,0.4,1,1.0,60.0,1800,Perdido,1,0,0.0
5631,149.99,0.4,1,1.0,60.0,77,Activo,1,0,0.0
1858,149.99,0.4,1,1.0,60.0,1384,Perdido,1,0,0.0
5310,149.99,0.4,1,1.0,60.0,71,Activo,1,0,0.0
3980,149.99,0.4,1,1.0,60.0,73,Activo,1,0,0.0
3136,149.99,0.4,1,1.0,60.0,87,Activo,1,0,0.0
2780,149.99,0.4,1,1.0,60.0,1780,Perdido,1,0,0.0
2801,149.99,0.4,1,1.0,60.0,414,Perdido,1,0,0.0
3732,149.99,0.4,1,1.0,60.0,378,Perdido,1,0,0.0
4521,149.99,0.4,1,1.0,60.0,93,Activo,1,0,0.0
3223,149.99,0.4,1,1.0,60.0,1820,Perdido,1,0,0.0
2059,149.99,0.4,1,1.0,60.0,34,Activo,1,0,0.0
2814,149.99,0.4,1,1.0,60.0,94,Activo,1,0,0.0
864,149.99,0.4,1,1.0,60.0,959,Perdido,1,0,0.0
4558,149.99,0.4,1,1.0,60.0,69,Activo,1,0,0.0
2077,149.99,0.4,1,1.0,60.0,517,Perdido,1,0,0.0
1849,149.99,0.4,1,1.0,60.0,12,Activo,1,0,0.0
4322,149.99,0.4,1,1.0,60.0,1289,Perdido,1,0,0.0
2832,149.99,0.4,1,1.0,60.0,1306,Perdido,1,0,0.0
4725,149.99,0.4,1,1.0,60.0,64,Activo,1,0,0.0
3568,149.99,0.4,1,1.0,60.0,885,Perdido,1,0,0.0
3575,149.99,0.4,1,1.0,60.0,1784,Perdido,1,0,0.0
983,149.99,0.4,1,1.0,60.0,27,Activo,1,1,1.0
5284,149.99,0.4,1,1.0,60.0,876,Perdido,1,0,0.0
3090,149.99,0.4,1,1.0,60.0,387,Perdido,1,0,0.0
4602,149.99,0.4,1,1.0,60.0,1297,Perdido,1,0,0.0
3585,149.99,0.4,1,1.0,60.0,99,Activo,1,0,0.0
5280,149.99,0.4,1,1.0,60.0,890,Perdido,1,0,0.0
5680,149.99,0.4,1,1.0,60.0,886,Perdido,1,0,0.0
987,149.99,0.4,1,1.0,60.0,22,Activo,1,0,0.0
1816,149.99,0.4,1,1.0,60.0,62,Activo,1,0,0.0
3199,149.99,0.4,1,1.0,60.0,405,Perdido,1,0,0.0
1027,149.99,0.4,1,1.0,60.0,941,Perdido,1,0,0.0
1804,149.99,0.4,1,1.0,60.0,933,Perdido,1,0,0.0
3736,149.99,0.4,1,1.0,60.0,1333,Perdido,1,0,0.0
2767,149.99,0.4,1,1.0,60.0,1354,Perdido,1,0,0.0
2251,149.99,0.4,1,1.0,60.0,543,Perdido,1,0,0.0
2292,149.99,0.4,1,1.0,60.0,538,Perdido,1,0,0.0
2295,149.99,0.4,1,1.0,60.0,918,Perdido,1,0,0.0
1488,149.99,0.4,1,1.0,60.0,63,Activo,1,0,0.0
2163,149.99,0.4,1,1.0,60.0,81,Activo,1,0,0.0
1502,149.99,0.4,1,1.0,60.0,503,Perdido,1,2,2.0
5010,149.99,0.4,1,1.0,60.0,417,Perdido,1,0,0.0
5007,149.99,0.4,1,1.0,60.0,103,Activo,1,0,0.0
813,149.99,0.4,1,1.0,60.0,1411,Perdido,1,0,0.0
3861,149.99,0.4,1,1.0,60.0,860,Perdido,1,0,0.0
3913,149.99,0.4,1,1.0,60.0,855,Perdido,1,1,1.0
1789,149.99,0.4,1,1.0,60.0,17,Activo,1,0,0.0
4395,149.99,0.4,1,1.0,60.0,407,Perdido,1,0,0.0
3177,149.99,0.4,1,1.0,60.0,1342,Perdido,1,0,0.0
3178,149.99,0.4,1,1.0,60.0,391,Perdido,1,0,0.0
786,149.99,0.4,1,1.0,60.0,936,Perdido,1,0,0.0
784,149.99,0.4,1,1.0,60.0,958,Perdido,1,0,0.0
4929,149.99,0.4,1,1.0,60.0,418,Perdido,1,0,0.0
2241,149.99,0.4,1,1.0,60.0,9,Activo,1,0,0.0
1766,149.99,0.4,1,1.0,60.0,21,Activo,1,0,0.0
2226,149.99,0.4,1,1.0,60.0,929,Perdido,1,0,0.0
3847,149.99,0.4,1,1.0,60.0,400,Perdido,1,0,0.0
5211,149.99,0.4,1,1.0,60.0,1357,Perdido,1,0,0.0
768,149.99,0.4,1,1.0,60.0,499,Perdido,1,0,0.0
788,149.99,0.4,1,1.0,60.0,514,Perdido,1,0,0.0
5206,149.99,0.4,1,1.0,60.0,1343,Perdido,1,0,0.0
3366,149.99,0.4,1,1.0,60.0,1765,Perdido,1,0,0.0
3380,149.99,0.4,1,1.0,60.0,875,Perdido,1,0,0.0
5596,149.99,0.4,1,1.0,60.0,1294,Perdido,1,0,0.0
2933,149.99,0.4,1,1.0,60.0,860,Perdido,1,0,0.0
2996,149.99,0.4,1,1.0,60.0,1327,Perdido,1,0,0.0
1254,149.97,0.4001,1,1.0,60.0,57,Activo,1,0,0.0
2199,149.97,0.4001,1,1.0,60.0,927,Perdido,1,0,0.0
5239,149.97,0.4001,1,1.0,60.0,1765,Perdido,1,0,0.0
2415,149.97,0.4001,1,1.0,60.0,1449,Perdido,1,0,0.0
2387,149.97,0.4001,1,1.0,60.0,1446,Perdido,1,0,0.0
1360,149.97,0.4001,1,1.0,60.0,79,Activo,1,0,0.0
1354,149.97,0.4001,1,1.0,60.0,1426,Perdido,1,0,0.0
1644,149.97,0.4001,1,1.0,60.0,512,Perdido,1,0,0.0
1630,149.97,0.4001,1,1.0,60.0,993,Perdido,1,0,0.0
1595,149.97,0.4001,1,1.0,60.0,922,Perdido,1,0,0.0
5405,149.97,0.4001,1,1.0,60.0,93,Activo,1,0,0.0
4721,149.97,0.4001,1,1.0,60.0,1772,Perdido,1,0,0.0
4233,149.9,0.4,1,1.0,59.96,1334,Perdido,1,0,0.0
2950,149.9,0.4,1,1.0,59.96,415,Perdido,1,0,0.0
3386,149.9,0.4,1,1.0,59.96,1361,Perdido,1,0,0.0
2170,149.9,0.4,1,1.0,59.96,112,Activo,1,0,0.0
3838,149.9,0.4,1,1.0,59.96,857,Perdido,1,0,0.0
2263,149.9,0.4,1,1.0,59.96,59,Activo,1,0,0.0
2143,149.9,0.4,1,1.0,59.96,495,Perdido,1,0,0.0
3668,149.9,0.4,1,1.0,59.96,115,Activo,1,0,0.0
1745,149.9,0.4,1,1.0,59.96,1457,Perdido,1,0,0.0
2568,149.9,0.4,1,1.0,59.96,43,Activo,1,0,0.0
3387,149.9,0.4,1,1.0,59.96,414,Perdido,1,0,0.0
4908,149.9,0.4,1,1.0,59.96,100,Activo,1,0,0.0
3772,149.9,0.4,1,1.0,59.96,116,Activo,1,0,0.0
2267,149.9,0.4,1,1.0,59.96,15,Activo,1,0,0.0
4995,149.9,0.4,1,1.0,59.96,70,Activo,1,0,0.0
5362,149.9,0.4,1,1.0,59.96,910,Perdido,1,0,0.0
2210,149.9,0.4,1,1.0,59.96,928,Perdido,1,0,0.0
1760,149.9,0.4,1,1.0,59.96,67,Activo,1,0,0.0
4489,149.9,0.4,1,1.0,59.96,88,Activo,1,0,0.0
5276,149.9,0.4,1,1.0,59.96,879,Perdido,1,1,1.0
2850,149.9,0.4,1,1.0,59.96,422,Perdido,1,0,0.0
2480,149.9,0.4,1,1.0,59.96,1417,Perdido,1,0,0.0
1199,149.9,0.4,1,1.0,59.96,983,Perdido,1,0,0.0
1146,149.9,0.4,1,1.0,59.96,1438,Perdido,1,0,0.0
1960,149.9,0.4,1,1.0,59.96,1390,Perdido,1,0,0.0
1175,149.9,0.4,1,1.0,59.96,45,Activo,1,0,0.0
2507,149.9,0.4,1,1.0,59.96,976,Perdido,1,0,0.0
1357,149.9,0.4,1,1.0,59.96,980,Perdido,1,0,0.0
2563,149.9,0.4,1,1.0,59.96,978,Perdido,1,0,0.0
1411,149.9,0.4,1,1.0,59.96,951,Perdido,1,0,0.0
3004,149.9,0.4,1,1.0,59.96,1353,Perdido,1,0,0.0
2902,149.9,0.4,1,1.0,59.96,1312,Perdido,1,1,1.0
5571,149.9,0.4,1,1.0,59.96,1335,Perdido,1,1,1.0
4688,149.9,0.4,1,1.0,59.96,1804,Perdido,1,1,1.0
5656,149.9,0.4,1,1.0,59.96,78,Activo,1,0,0.0
2820,149.9,0.4,1,1.0,59.96,1781,Perdido,1,0,0.0
4730,149.9,0.4,1,1.0,59.96,103,Activo,1,0,0.0
3664,149.9,0.4,1,1.0,59.96,1757,Perdido,1,0,0.0
4093,149.9,0.4,1,1.0,59.96,418,Perdido,1,0,0.0
5678,149.9,0.4,1,1.0,59.96,883,Perdido,1,0,0.0
869,149.9,0.4,1,1.0,59.96,926,Perdido,1,0,0.0
4080,149.9,0.4,1,1.0,59.96,375,Perdido,1,0,0.0
2043,149.9,0.4,1,1.0,59.96,1458,Perdido,1,0,0.0
2119,149.9,0.4,1,1.0,59.96,19,Activo,1,0,0.0
5311,149.9,0.4,1,1.0,59.96,1313,Perdido,1,0,0.0
4523,149.9,0.4,1,1.0,59.96,87,Activo,1,0,0.0
3671,149.9,0.4,1,1.0,59.96,104,Activo,1,0,0.0
5110,149.9,0.4,1,1.0,59.96,913,Perdido,1,1,1.0
3747,149.9,0.4,1,1.0,59.96,413,Perdido,1,0,0.0
1523,149.9,0.4,1,1.0,59.96,943,Perdido,1,0,0.0
2789,149.9,0.4,1,1.0,59.96,1745,Perdido,1,0,0.0
3591,149.9,0.4,1,1.0,59.96,401,Perdido,1,0,0.0
2636,149.9,0.4,1,1.0,59.96,997,Perdido,1,0,0.0
1088,149.9,0.4,1,1.0,59.96,509,Perdido,1,0,0.0
4855,149.9,0.4,1,1.0,59.96,1807,Perdido,1,0,0.0
3456,149.9,0.4,1,1.0,59.96,1299,Perdido,1,0,0.0
5268,149.9,0.4,1,1.0,59.96,896,Perdido,1,0,0.0
5512,149.9,0.4,1,1.0,59.96,416,Perdido,1,0,0.0
3546,149.9,0.4,1,1.0,59.96,855,Perdido,1,0,0.0
2101,149.9,0.4,1,1.0,59.96,112,Activo,1,0,0.0
2122,149.9,0.4,1,1.0,59.96,90,Activo,1,0,0.0
1478,149.9,0.4,1,1.0,59.96,520,Perdido,1,0,0.0
5198,149.9,0.4,1,1.0,59.96,1301,Perdido,1,0,0.0
5019,149.7,0.4,1,1.0,59.88,1320,Perdido,1,0,0.0
1388,139.99,0.4,1,1.0,56.0,1,Activo,1,0,0.0
1415,139.99,0.4,1,1.0,56.0,1386,Perdido,1,0,0.0
3384,139.99,0.4,1,1.0,56.0,1814,Perdido,1,0,0.0
3912,139.99,0.4,1,1.0,56.0,1740,Perdido,1,0,0.0
3145,139.99,0.4,1,1.0,56.0,1793,Perdido,1,0,0.0
2176,139.99,0.4,1,1.0,56.0,105,Activo,1,0,0.0
1050,139.99,0.4,1,1.0,56.0,32,Activo,1,0,0.0
3878,139.99,0.4,1,1.0,56.0,1818,Perdido,1,0,0.0
1780,139.99,0.4,1,1.0,56.0,976,Perdido,1,0,0.0
2227,139.99,0.4,1,1.0,56.0,492,Perdido,1,0,0.0
1758,139.99,0.4,1,1.0,56.0,1431,Perdido,1,0,0.0
4901,139.99,0.4,1,1.0,56.0,422,Perdido,1,0,0.0
2589,139.99,0.4,1,1.0,56.0,56,Activo,1,0,0.0
2931,139.99,0.4,1,1.0,56.0,1289,Perdido,1,0,0.0
5750,139.99,0.4,1,1.0,56.0,113,Activo,1,0,0.0
1260,139.99,0.4,1,1.0,56.0,63,Activo,1,0,0.0
4548,139.99,0.4,1,1.0,56.0,409,Perdido,1,0,0.0
3673,139.99,0.4,1,1.0,56.0,382,Perdido,1,0,0.0
2721,139.99,0.4,1,1.0,56.0,1453,Perdido,1,0,0.0
2453,139.99,0.4,1,1.0,56.0,114,Activo,1,0,0.0
1532,139.99,0.4,1,1.0,56.0,539,Perdido,1,0,0.0
4754,139.99,0.4,1,1.0,56.0,1758,Perdido,1,0,0.0
3607,139.99,0.4,1,1.0,56.0,1811,Perdido,1,0,0.0
5065,139.99,0.4,1,1.0,56.0,858,Perdido,1,0,0.0
5687,139.99,0.4,1,1.0,56.0,388,Perdido,1,0,0.0
2385,139.99,0.4,1,1.0,56.0,487,Perdido,1,0,0.0
